song_rank,release_year,song_id,duration_ms,key,mode,time_signature,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,valence,tempo
63,2017,4Q3N4Ct4zCuIHuZ65E3BD4,268187,11,0,4,0.057600,0.497,0.48900,0.0000991,0.1220,-7.724,0.2940,0.2310,171.853
64,2017,64qqAndEvEwOcGlOYZnwqf,233773,10,0,4,0.475000,0.664,0.71600,0.0003070,0.6180,-8.199,0.0521,0.7520,127.501
65,2017,1HXy5I3HTWq8OvxCn0z7G7,179507,9,1,4,0.263000,0.677,0.55600,0.0000000,0.1050,-6.544,0.0306,0.5210,80.009
66,2017,5mCPDVBb16L4XQwDdbRUpz,298941,11,1,4,0.304000,0.804,0.45900,0.0862000,0.1100,-11.556,0.0390,0.3720,111.963
66,2017,1r44XThUCsDFToaJWVEuCB,214139,10,0,4,0.389000,0.773,0.51200,0.0003960,0.0686,-9.004,0.0277,0.5350,100.052
68,2017,3DsuH7fg6cG1TmomuMlxZW,272973,0,1,4,0.012900,0.599,0.54300,0.0019300,0.2910,-9.226,0.0302,0.6240,91.105
69,2017,753VOnELPOptUFMm7H10Vc,195933,9,1,4,0.011200,0.497,0.93000,0.0000000,0.3540,-3.902,0.0444,0.4700,113.086
70,2017,0pSBuHjILhNEo55xK1zrRt,238587,1,1,4,0.083700,0.804,0.88600,0.0000000,0.2660,-2.512,0.0400,0.7890,144.946
71,2017,1JjJkeyqfaIqtwegVWSyx8,165013,5,0,4,0.076900,0.470,0.84900,0.0000000,0.2130,-7.080,0.0568,0.4250,75.073
72,2017,0Qh38w01QRXK6KHIv0e3hb,269600,1,1,4,0.028500,0.489,0.58800,0.0000021,0.0906,-6.177,0.0507,0.1870,113.617
73,2017,31MtjOYcZds81Va4D618JU,196360,8,1,4,0.048300,0.639,0.32000,0.0024800,0.0841,-16.654,0.0338,0.6620,115.439
74,2017,0qvzXomUDJVaUboy2wMfiS,232852,6,0,4,0.720000,0.678,0.40100,0.0000000,0.1180,-8.408,0.0312,0.1940,111.855
75,2017,3adLoXeItnp1td1LurNJWc,296133,0,1,4,0.232000,0.773,0.61700,0.0000331,0.0623,-10.520,0.0270,0.9070,121.551
76,2017,2cM4093hKmkWTF0Rc5OdJa,312212,9,0,4,0.178000,0.757,0.53600,0.0000000,0.9810,-12.478,0.0329,0.8440,106.003
77,2017,3WFalDwGOHoCjSNc1dr7Hk,271549,1,1,4,0.031400,0.794,0.93500,0.0388000,0.0384,-5.981,0.0604,0.9630,120.334
78,2017,7azo4rpSUh8nXgtonC6Pkq,358053,11,1,4,0.081600,0.764,0.88700,0.0001080,0.8470,-3.725,0.0738,0.7210,118.421
79,2017,0jdny0dhgjUwoIp5GkqEaA,230267,10,1,4,0.491000,0.576,0.39000,0.0000000,0.1110,-7.202,0.0297,0.3190,73.433
80,2017,3KwwE4sgCzMaKWq6QBebmX,181240,11,0,4,0.096200,0.934,0.69400,0.0000012,0.4780,-5.849,0.1010,0.8350,123.829
81,2017,11YWR8tzDTR2P4KZ3lAySj,234301,11,1,4,0.325000,0.508,0.46000,0.0000000,0.6480,-7.662,0.0404,0.5650,75.836
82,2017,7k7i5YHJSLTbBSuwnWtSBn,217053,1,0,4,0.212000,0.608,0.73700,0.0002020,0.0995,-7.573,0.0369,0.6320,164.345
83,2017,4DOCzW9s8nM3XDpUhPwywE,450867,7,1,4,0.239000,0.450,0.54700,0.0000000,0.4360,-13.794,0.1670,0.3790,105.109
84,2017,7i2DJ88J7jQ8K7zqFX2fW8,214802,6,0,4,0.107000,0.670,0.58500,0.0000011,0.1310,-4.861,0.0354,0.4470,110.030
85,2017,7m9OqQk4RVRkw9JJdeAw96,119133,0,0,4,0.469000,0.872,0.39100,0.0000041,0.2970,-9.144,0.2420,0.4370,134.021
86,2017,6gU9OKjOE7ghfEd55oRO57,272187,8,0,5,0.241000,0.487,0.36600,0.0000000,0.1260,-9.405,0.0531,0.1610,68.191
87,2017,4bbMwLm8esTHLntcfmiK0m,209609,4,1,4,0.135000,0.847,0.67800,0.0000000,0.2800,-6.052,0.0962,0.7060,132.864
88,2017,4Qj6A2x8QZpi2KjHTGvM7i,173853,4,0,4,0.477000,0.576,0.57500,0.9680000,0.1030,-7.554,0.0345,0.7250,151.632
89,2017,3jRuYhK5MRi70zrapsRxu1,185840,5,1,4,0.142000,0.449,0.35000,0.0000000,0.1050,-7.934,0.0286,0.3890,73.988
90,2017,5w1ingzqrsJka9nlnEFB64,264998,4,0,4,0.255000,0.244,0.33800,0.1590000,0.1940,-11.977,0.0291,0.2190,78.437
91,2017,7oWOb4aDJy5JQ4necxIO7Z,249093,4,1,3,0.729000,0.332,0.37100,0.0002100,0.1760,-9.884,0.0396,0.3750,173.273
92,2017,1e1JKLEDKP7hEQzJfNAgPl,181812,11,0,4,0.011300,0.791,0.58100,0.0000000,0.3500,-7.323,0.2860,0.4380,162.990
93,2017,2Rzmp0r6j1axxr8aVOPU4X,277792,7,1,4,0.156000,0.518,0.64400,0.0000146,0.1440,-9.485,0.0371,0.1580,114.241
94,2017,4PpuH4mxL0rD35mOWaLoKS,219707,1,1,4,0.002140,0.916,0.72700,0.0001450,0.1180,-6.556,0.0861,0.2010,94.997
95,2017,1UZOjK1BwmwWU14Erba9CZ,231907,8,1,4,0.076700,0.573,0.78100,0.0000264,0.0813,-6.406,0.0555,0.3430,139.934
96,2017,6xHI9KjUjYT0FPtGO8Mxa1,222533,10,1,4,0.015300,0.464,0.81300,0.0000000,0.2540,-6.185,0.0416,0.5160,75.975
97,2017,2ie3ULfypsXKgNtU67alV7,234640,7,1,4,0.159000,0.705,0.60600,0.0014900,0.2420,-7.047,0.0243,0.8760,98.001
98,2017,1KbuhBnzMHp4eq1q6flhWd,215200,8,1,4,0.191000,0.393,0.79200,0.0036400,0.3760,-5.076,0.0448,0.3790,98.757
99,2017,0OWZFobGSIW9GrSlQ9C5pc,205453,3,1,4,0.113000,0.588,0.40800,0.0000000,0.1300,-8.662,0.0237,0.4840,85.008
100,2017,2b5f8T6vGHIUSQZqwJGwwf,178093,5,0,4,0.823000,0.386,0.19800,0.6220000,0.2610,-14.704,0.0388,0.3070,117.653
1,2018,3z8h0TU7ReDPLIbEnYhWZb,354947,0,0,4,0.287000,0.390,0.39700,0.0000000,0.2070,-9.963,0.0513,0.2460,144.031
2,2018,7wmA0rUSKykNrHBq9Dq9FK,235427,0,1,4,0.031100,0.323,0.68300,0.0000000,0.1890,-5.739,0.0378,0.1900,140.266
3,2018,09IStsImFySgyp0pIQdqAc,184732,7,1,4,0.171000,0.753,0.65700,0.0000000,0.1120,-3.061,0.0449,0.4370,107.010
4,2018,3ee8Jmje8o58CHK66QrVC2,166606,8,1,4,0.258000,0.740,0.61300,0.0037200,0.1230,-4.880,0.1450,0.4730,75.023
5,2018,0U2pP3HpalMInP1lOhECsw,202998,6,1,4,0.478000,0.731,0.58700,0.0000000,0.1060,-8.577,0.0604,0.3730,144.025
6,2018,5cF0dROlMOK5uNZtivgu50,208787,3,0,4,0.109000,0.775,0.61300,0.0000233,0.1340,-4.586,0.0542,0.7970,100.066
7,2018,6DCZcSspjsKoFjzjrWoCdn,198973,7,1,4,0.033200,0.754,0.44900,0.0000829,0.5520,-9.211,0.1090,0.3570,77.169
8,2018,7dt6x5M1jzdTEt8oCbisTK,231267,10,1,4,0.354000,0.680,0.56300,0.0000000,0.1360,-5.843,0.0454,0.3740,145.028
9,2018,0Cy7wt6IlRfBPHXXjmZbcP,253520,5,0,4,0.270000,0.489,0.59700,0.0000000,0.1050,-6.633,0.0292,0.3240,95.012
10,2018,4eWQlBRaTjPPUlzacqEeoQ,226973,0,1,4,0.181000,0.637,0.71300,0.0006370,0.1370,-4.333,0.0747,0.2430,129.923
11,2018,285pBltuF7vW8TeWk8hdRR,239836,6,0,4,0.349000,0.511,0.56600,0.0000000,0.3400,-7.230,0.2000,0.2180,83.903
12,2018,7uzmGiiJyRfuViKKK3lVmR,131064,4,1,4,0.016100,0.710,0.78900,0.0000028,0.4510,-3.874,0.0722,0.7170,142.929
13,2018,2k1yPYf9WGA4LiqcLVwtzn,214640,5,0,4,0.096900,0.928,0.52600,0.2630000,0.1530,-6.486,0.1610,0.7530,109.958
14,2018,42fw0rxRO2xbesF6mJfd4Y,196747,11,1,4,0.031200,0.489,0.58100,0.0000000,0.1320,-5.731,0.0281,0.4940,86.016
15,2018,6fh6O85PgLGObDjkaLb65P,152059,6,0,4,0.718000,0.482,0.22400,0.0000653,0.1130,-10.867,0.2390,0.5520,98.159
16,2018,2qT1uLXPVPzGgFOx4jtEuo,205920,9,0,4,0.040000,0.699,0.71300,0.0000031,0.2940,-5.507,0.0594,0.3540,121.993
17,2018,3CA9pLiwRIGtUBiMjbZmRw,210747,8,1,4,0.089100,0.586,0.90900,0.0001090,0.1190,-6.474,0.0705,0.7570,93.394
18,2018,55S2PQgSMYAhgoTCcGCDfw,203418,7,0,4,0.016900,0.596,0.85400,0.0000000,0.1240,-5.114,0.4630,0.1520,120.274
19,2018,08bNPGLD8AhKpnnERrAc6G,202621,9,0,4,0.205000,0.626,0.88000,0.0000000,0.1280,-2.384,0.0504,0.5340,95.079
20,2018,2lmcH6prYo3BlR8LfRUJc3,241373,0,1,4,0.077000,0.502,0.51300,0.0000000,0.4940,-6.473,0.0251,0.3180,108.371
21,2018,01MXkFA8sL7at6txavDErt,341747,7,1,4,0.202000,0.388,0.72000,0.0002880,0.2830,-5.541,0.0330,0.5540,141.283
22,2018,6NRJaJUS7rtm3XZNOboH4q,244133,6,0,4,0.197000,0.760,0.46500,0.0000030,0.1850,-12.070,0.0328,0.8660,92.277
23,2018,2G7V7zsVDxg1yRsu7Ew9RJ,217925,1,1,4,0.058900,0.835,0.62600,0.0000600,0.3960,-5.833,0.1250,0.3500,91.030
24,2018,0TlLq3lA83rQOYtrqBqSct,238614,7,1,4,0.016400,0.912,0.41200,0.0130000,0.1040,-8.074,0.1240,0.4220,154.983
25,2018,514rhnksEwHUh6LxXsQ4Y9,210240,6,1,4,0.098400,0.600,0.68300,0.0000013,0.1100,-6.271,0.0493,0.4940,102.036
26,2018,4VTzBPaoFTnB5tL96lHbo5,314400,1,0,4,0.237000,0.647,0.37900,0.0014400,0.1230,-12.163,0.0249,0.4890,100.005
27,2018,0uV4b8I8onDc0KkCs4ywoB,267002,2,1,4,0.015300,0.612,0.67700,0.0108000,0.1030,-8.719,0.0265,0.6720,106.002
28,2018,5OCJzvD7sykQEKHH7qAC3C,197547,1,1,4,0.023300,0.602,0.65800,0.0000600,0.2370,-5.934,0.0558,0.2680,145.031
29,2018,0PXw9NKvolWTo7U9JkNzmc,227800,7,1,4,0.016700,0.622,0.86500,0.0000234,0.0692,-6.369,0.0531,0.8700,149.706
30,2018,1F9NVicWfNQA5ki8WmEtk8,163342,7,1,4,0.673000,0.626,0.76200,0.0000021,0.3250,-6.846,0.0432,0.7660,76.793
31,2018,2QZ7WLBE8h2y1Y5Fb8RYbH,211360,5,1,4,0.057300,0.622,0.71200,0.0000000,0.1300,-7.321,0.0660,0.4870,140.025
32,2018,6NRVt4cJLp9DEAuXNQxjya,218933,4,1,4,0.636000,0.769,0.23000,0.1870000,0.0850,-17.506,0.0567,0.8310,149.030
33,2018,2xLMifQCjDGFmkHkpNLD9h,312820,8,1,4,0.005130,0.834,0.73000,0.0000000,0.1240,-3.714,0.2220,0.4460,155.008
34,2018,3hc7PLcmuZbJGPjhIore1i,223533,6,0,4,0.003020,0.394,0.82100,0.0190000,0.1860,-4.304,0.0404,0.5090,82.764
35,2018,49sJN1L9tMHIF3k0yiu48K,249733,8,1,4,0.204000,0.781,0.66400,0.0000014,0.1560,-7.801,0.0515,0.6650,102.229
36,2018,0b8eSsBka9epA2J0wnPMax,352760,4,0,4,0.060000,0.669,0.70300,0.0014700,0.0623,-5.789,0.0299,0.4360,109.480
37,2018,0UW0kGGWGicgu8edEkqy41,276320,7,1,4,0.169000,0.562,0.61600,0.8410000,0.2340,-7.053,0.0294,0.0999,81.883
38,2018,1Tc8DMFDgBKNSvAbVBpXAq,438760,7,1,4,0.031800,0.723,0.74200,0.0734000,0.2140,-11.057,0.0588,0.5890,124.449
39,2018,2FY7b99s15jUprqC0M5NCT,189467,2,1,4,0.217000,0.704,0.61100,0.0000000,0.0812,-6.112,0.0409,0.2200,100.000
40,2018,5Hr3o3xLPcMfruYm8Fd5EN,270893,7,1,4,0.378000,0.698,0.48000,0.0000000,0.1230,-7.932,0.0392,0.3450,125.343
41,2018,2Yl4OmDby9iitgNWZPwxkd,210787,6,0,4,0.025600,0.820,0.56800,0.0000000,0.0952,-8.230,0.4110,0.5350,152.279
42,2018,4j36aYXGXhp8ADZ7guRiXE,208933,10,0,4,0.103000,0.759,0.79300,0.0000000,0.0757,-8.378,0.0576,0.9010,109.813
43,2018,6wmAHw1szh5RCKSRjiXhPe,200853,1,0,4,0.211000,0.845,0.56100,0.0000035,0.0383,-5.253,0.0778,0.8110,109.974
44,2018,18LDVDUi8flgFAgwRTfG9y,381573,6,1,4,0.029800,0.713,0.75400,0.0000000,0.1360,-5.277,0.0271,0.5650,120.074
45,2018,7BhYvR5JIfzeQqcezhQy0X,218499,8,1,4,0.009120,0.597,0.50400,0.0000040,0.0996,-9.091,0.0247,0.8840,100.011
46,2018,09mEdoA6zrmBPgTEN5qXmN,228373,1,1,3,0.170000,0.461,0.59300,0.0000000,0.3070,-4.954,0.0356,0.1750,134.170
47,2018,4HbiCvH1R7mVOJ7KY7JQBD,157643,2,1,4,0.055300,0.660,0.77500,0.0000000,0.1290,-4.926,0.1720,0.6350,157.036
48,2018,3T9CfDxFYqZWSKxd0BhZrb,190643,8,1,4,0.095900,0.655,0.60300,0.0000000,0.1070,-5.014,0.0555,0.4520,126.088
49,2018,0b9oOr2ZgvyQu88wzixux9,225773,5,1,4,0.117000,0.854,0.46300,0.0000000,0.3540,-6.159,0.1370,0.5490,120.024
50,2018,2UVbBKQOdFAekPTRsnkzcf,190288,2,1,4,0.002990,0.815,0.81600,0.0000000,0.1590,-5.474,0.2690,0.4980,181.967
51,2018,3sVAq83i04vSLVRNXWKfMO,236787,2,0,4,0.392000,0.379,0.46600,0.0000015,0.2410,-6.856,0.0308,0.3270,126.223
52,2018,6dzqDEEhu5YDVbR8zPH81X,254468,9,0,4,0.000576,0.879,0.90500,0.1010000,0.0560,-8.641,0.0493,0.9720,119.900
53,2018,5ZNSpKg6WHq34gOYvMwb5y,237467,1,1,4,0.000120,0.737,0.67500,0.3400000,0.3020,-10.027,0.0476,0.5770,109.060
54,2018,4alvYFhkuuNtkue1sbHnBk,300360,6,0,4,0.473000,0.872,0.59900,0.0000123,0.3290,-9.640,0.3300,0.6560,75.003
55,2018,0JP9xo3adEtGSdUEISiszL,135090,9,0,4,0.556000,0.921,0.53700,0.0040400,0.1020,-5.723,0.0804,0.7110,128.009
56,2018,1ZAyjvIk9YiD76yYy0TEG6,175230,11,1,4,0.202000,0.876,0.51900,0.0000000,0.1080,-6.531,0.1430,0.1580,94.981
57,2018,4bGQd8mMq5POiEv2RwrNgK,265667,6,0,4,0.005310,0.783,0.88500,0.7520000,0.0435,-7.747,0.0648,0.9410,92.042
58,2018,6CTWathupIiDs7U4InHnDA,213993,11,0,4,0.225000,0.477,0.61000,0.0000000,0.1070,-5.628,0.1440,0.3580,79.882
59,2018,5xWouoFr2cBudxLuTy4jfA,184413,9,1,4,0.000304,0.583,0.65900,0.0000000,0.1300,-6.095,0.0300,0.7270,125.313
60,2018,7AFASza1mXqntmGtbxXprO,121887,11,1,4,0.883000,0.669,0.30800,0.0000000,0.0984,-10.068,0.0290,0.5200,64.934
61,2018,2zMDMCtGzTOD8qVHyznGIl,193306,7,1,3,0.159000,0.547,0.56000,0.0000000,0.1030,-5.860,0.0283,0.4850,131.855
62,2018,20T3TViXQI0Cvu3V0icNQi,235280,9,0,4,0.362000,0.766,0.48700,0.0001530,0.1050,-10.354,0.0405,0.8850,103.169
63,2018,4OafepJy2teCjYJbvFE60J,198160,8,1,4,0.021100,0.568,0.65600,0.0000137,0.2130,-5.413,0.0433,0.3640,100.049
64,2018,1SMG9LdyyFQTMtydXDdcbn,247200,7,1,4,0.739000,0.335,0.50000,0.0525000,0.0813,-13.325,0.0448,0.3340,139.161
65,2018,5hlN9YiUVFC7NGRiwyYFKi,296240,9,0,4,0.003810,0.618,0.96300,0.0005570,0.1700,-2.607,0.1090,0.5560,116.008
66,2018,66xUO1V0sGnv9ktKnNKSoc,301933,0,1,4,0.038700,0.827,0.90400,0.0000000,0.0932,-4.224,0.2170,0.6400,95.193
67,2018,7eqxiUvxo1LXbttNPcwA9W,258660,0,1,4,0.005510,0.519,0.75500,0.0001540,0.2470,-6.715,0.0331,0.1690,126.024
68,2018,3qN5qMTKyEEmiTZD38BNTT,214467,11,0,4,0.279000,0.899,0.58600,0.0000000,0.0836,-7.866,0.3440,0.4920,150.001
69,2018,4j3X4KX8rURekAVIFUhI23,277027,3,1,4,0.027300,0.494,0.67200,0.0000000,0.1050,-4.877,0.0405,0.5570,156.208
70,2018,12y5Aa7lUHD8BBuwYVl88A,226116,1,1,4,0.014600,0.564,0.59900,0.0000000,0.1700,-5.923,0.3220,0.8230,81.560
71,2018,4BKsvXGLCzB6myaNZ8xH4j,241547,4,1,4,0.137000,0.723,0.57800,0.0000070,0.1530,-8.695,0.0274,0.9270,110.120
72,2018,6Up545NUflOiXo8cEraH49,274693,5,1,4,0.682000,0.486,0.63200,0.0000000,0.0869,-6.890,0.0344,0.0791,147.892
73,2018,5xFrP4e1sA26mFbNSttWXT,261787,2,1,4,0.023200,0.692,0.45600,0.0000136,0.0999,-7.621,0.0708,0.2740,180.448
74,2018,1e4rwBPVI32vZtTJu7mJ4J,191600,6,0,5,0.276000,0.690,0.72900,0.0000508,0.1060,-5.080,0.3720,0.4780,128.960
75,2018,1WAgOLAwbYdscakb25EhQI,163853,10,1,4,0.359000,0.461,0.52100,0.0000000,0.1080,-10.537,0.0473,0.6020,103.731
76,2018,6XcfKZvJio9Z0fQy11GnNX,204878,7,1,4,0.001750,0.666,0.72800,0.0000043,0.0429,-5.808,0.0419,0.5100,122.996
77,2018,09lAWnZdG4lKLVZmBTU3wY,213973,9,1,4,0.150000,0.592,0.62500,0.0003130,0.0804,-9.343,0.0464,0.7470,136.997
78,2018,0jWXT38hw26r6D83w37ESJ,148200,0,0,4,0.031000,0.500,0.71800,0.0000498,0.2980,-12.169,0.0623,0.4600,119.711
79,2018,1rqqCSm0Qe4I9rUvWncaom,190947,5,1,4,0.193000,0.579,0.90400,0.0000000,0.0640,-2.729,0.0618,0.6810,82.014
80,2018,7Cuk8jsPPoNYQWXK9XRFvG,215080,9,1,4,0.165000,0.694,0.83100,0.0008920,0.2500,-7.288,0.0301,0.9800,125.901
81,2018,1xzBco0xcoJEDXktl7Jxrr,183907,4,1,4,0.194000,0.729,0.62500,0.0098600,0.2480,-5.266,0.0315,0.2610,146.034
82,2018,5PIfH6BzcmH04RDmtzF0BN,129105,11,0,4,0.139000,0.851,0.66600,0.0000000,0.1050,-5.334,0.0694,0.0585,134.068
83,2018,4fbwTO3DJ2qryMddov9RbB,226773,9,0,4,0.365000,0.684,0.63800,0.0207000,0.1190,-9.025,0.0312,0.8100,129.959
84,2018,5P95VXXWPCjOkr2lrWM0Oo,227027,11,1,4,0.293000,0.692,0.90900,0.0002610,0.2090,-10.445,0.0406,0.8400,127.032
85,2018,6N8YIaDZMyIpCSYEk6ojz9,233099,1,1,4,0.009280,0.499,0.65600,0.0010300,0.5560,-6.186,0.0331,0.3200,164.708
86,2018,5TV96lkS2NF6kzILjORzLs,188293,1,1,3,0.016900,0.858,0.60700,0.0000397,0.0777,-4.199,0.1180,0.8210,119.986
87,2018,3aDLQfcTV8c3zVFEYE1mHb,253400,7,1,4,0.276000,0.531,0.48000,0.0002170,0.3920,-8.626,0.0239,0.1810,89.599
88,2018,7jpebTuCDaKTKA1w1wtqGw,209573,9,1,4,0.284000,0.792,0.26700,0.0000000,0.1440,-16.974,0.1030,0.7180,113.402
89,2018,04ZTP5KsCypmtCmQg5tH9R,195519,11,0,4,0.002810,0.630,0.69400,0.0000000,0.0719,-6.257,0.0253,0.2160,97.005
89,2018,39N9RPD9MRb5WmoLzNzPeA,173628,9,0,4,0.036400,0.595,0.77300,0.0010800,0.3340,-4.736,0.0549,0.7110,180.073
91,2018,300YN8ebGB90nDuzgz0f3O,179356,10,1,4,0.365000,0.526,0.64000,0.0000013,0.0958,-6.374,0.0472,0.6220,117.132
92,2018,2ZFrEp20VO25BXYhMxh0GW,199627,7,1,4,0.099700,0.602,0.80500,0.0000000,0.1720,-6.079,0.0473,0.3220,92.401
93,2018,4VXIryQMWpIdGgYR4TrjT1,165820,0,1,4,0.076900,0.671,0.52900,0.0003350,0.0856,-7.226,0.3070,0.2030,161.989
94,2018,4lFfMRH0YH4pW5gczTDbNC,219136,8,0,4,0.240000,0.741,0.37000,0.0000000,0.1180,-8.437,0.3240,0.1300,116.060
94,2018,3bHzd7D3BE5dSJAkxQDUpN,198000,5,1,4,0.023200,0.600,0.63200,0.0000073,0.1020,-10.923,0.0662,0.5290,111.456
96,2018,1WrgBXKKdAtTAivv2UoTzN,253335,9,0,4,0.001870,0.506,0.67800,0.7830000,0.3270,-9.588,0.0334,0.5030,113.893
97,2018,0xwRjvB4aMN59O1Hk86zIx,133040,10,1,4,0.033600,0.572,0.72800,0.0000000,0.3970,-8.159,0.0584,0.3980,129.011
97,2018,6KuqAtoeVzxAYOaMveLNpH,200480,1,1,4,0.183000,0.791,0.84800,0.0000000,0.4090,-3.456,0.0506,0.8280,95.000
97,2018,6opRN637P6bHAgYQ0khTcE,205520,4,1,4,0.099500,0.496,0.82100,0.0000010,0.1210,-4.474,0.0510,0.4050,161.986
100,2018,2eN14Jo5mF4XOeti5IZ8VN,261550,2,1,4,0.621000,0.628,0.52000,0.8400000,0.1770,-16.820,0.0323,0.6540,134.925
1,2019,1HS7GTjTPbYX26wKOBbD1b,194347,11,0,4,0.081600,0.809,0.56200,0.0004180,0.1050,-7.694,0.0534,0.7980,130.003
2,2019,0S45wqGbuBLuSFUAi9nkXw,149387,5,0,4,0.043600,0.822,0.86700,0.0000000,0.0875,-4.398,0.0449,0.5950,120.025
3,2019,6Fh2QgjCxL96dA3Gtpfr4Q,273984,7,0,3,0.621000,0.644,0.40700,0.8010000,0.3470,-5.526,0.0327,0.3470,97.503
4,2019,11dZMjEuh0wev2ye8RgzU5,294787,1,0,4,0.539000,0.704,0.70700,0.0010600,0.3180,-6.537,0.0391,0.7610,93.145
5,2019,7HZ86Obhq15mcdZxcQJWHu,270600,7,0,4,0.321000,0.617,0.40500,0.0000050,0.1020,-10.975,0.0227,0.4330,85.302
6,2019,2HB1jDQn9hCojKIr6Yfhze,229400,2,1,3,0.867000,0.453,0.14600,0.0000035,0.0945,-8.976,0.0343,0.0915,137.905
7,2019,1i9PCWsToOGKAlY0bYHpqI,201000,11,0,4,0.012200,0.791,0.71800,0.0001110,0.0923,-4.209,0.0797,0.5680,84.576
8,2019,15zRvbhG0iYq5XS8rGcObO,180000,10,1,4,0.072600,0.504,0.74000,0.0000000,0.1370,-6.130,0.0806,0.1860,123.753
9,2019,6fxdBtWTJj6AQb3DvQS3xR,291933,8,1,4,0.009930,0.744,0.51900,0.0000000,0.0434,-6.015,0.0461,0.8200,95.764
10,2019,6cIfT4BKDvZahi8dDjdV8E,264960,10,0,4,0.391000,0.710,0.31200,0.0000022,0.0682,-6.918,0.0325,0.5350,108.262
11,2019,6hpcnsrb9cesuY2laOyafK,285827,8,0,4,0.030700,0.863,0.47600,0.0515000,0.0706,-10.019,0.0932,0.7830,115.459
12,2019,4KUQxsW63qc6CQbkZ76GmN,275027,5,1,4,0.068800,0.641,0.72000,0.0028600,0.1930,-5.209,0.0336,0.4180,92.988
13,2019,7D8LfO2ijOq9DnaVntnc3Q,229240,7,1,4,0.279000,0.546,0.56300,0.0000000,0.1020,-8.778,0.0283,0.3740,58.996
14,2019,4Mow16XH7aYuh2iUjOtb4X,223440,6,1,4,0.156000,0.943,0.68400,0.0035900,0.0810,-6.924,0.1260,0.8460,111.945
15,2019,6UDUum5hgsyhizfz9Ks0X6,235707,9,0,3,0.306000,0.496,0.29800,0.0000017,0.0875,-10.175,0.0405,0.7050,203.824
16,2019,06yHcjr58IKJnfEK7ko3sD,261853,6,0,4,0.001950,0.840,0.56000,0.0041700,0.6330,-10.530,0.2100,0.7750,111.815
17,2019,4vAeAdQuqHE8NYi1xrZzX8,237800,0,1,4,0.002390,0.898,0.54300,0.4150000,0.0987,-10.583,0.0629,0.2540,122.133
18,2019,2TYz86Z2q742nXD9cm8mDM,297867,6,1,4,0.212000,0.450,0.59800,0.0000164,0.1530,-7.305,0.0308,0.4470,81.381
19,2019,1Lm5JXlRt90S8dzk1ZqzmA,234200,7,1,4,0.272000,0.740,0.77000,0.0007200,0.1120,-6.882,0.0346,0.8360,108.246
20,2019,4m6HfBsmUlRU3Vk3wInfFN,272440,10,0,4,0.134000,0.716,0.77200,0.0000022,0.3500,-6.816,0.0370,0.6700,107.823
21,2019,647q0KZHceDZTyLExHU0ue,218827,7,0,4,0.166000,0.785,0.84400,0.0020000,0.0681,-4.630,0.0574,0.9400,103.968
22,2019,73XBEM0gcXc3lku1KwaLGS,253147,9,1,4,0.024200,0.751,0.76200,0.0000000,0.5520,-9.238,0.0500,0.8700,104.801
23,2019,3r4wM03rXwIB6CXyAwr7qO,292307,10,0,4,0.003050,0.781,0.79100,0.5770000,0.0758,-7.518,0.1510,0.7400,116.242
24,2019,5GNWc0Xo9MUHK88BoCqrZp,203867,1,0,4,0.215000,0.820,0.65000,0.0000000,0.1010,-10.287,0.2330,0.5770,105.168
25,2019,35TGuK3M9efyjK6I5m7dld,148990,7,1,4,0.338000,0.726,0.43000,0.0001900,0.2890,-9.792,0.0880,0.8300,150.160
26,2019,1n0sSWKVzYxn81j3jU0DFN,188627,9,1,4,0.072700,0.696,0.85800,0.0000032,0.0631,-5.155,0.0859,0.5330,176.061
26,2019,6JLvWC2jlcTGktuPIqE3sT,201067,0,0,4,0.215000,0.741,0.75300,0.0000011,0.1890,-4.528,0.0277,0.7710,109.998
28,2019,5wMdGyK4dXUNsXmNpB9NU0,237907,4,1,4,0.108000,0.735,0.92800,0.0004180,0.0578,-6.115,0.0377,0.9660,113.760
29,2019,7F0EfusAMK0dpo7gscOyfq,318160,0,0,4,0.330000,0.722,0.33000,0.0016400,0.0513,-9.462,0.0257,0.3120,112.203
30,2019,5fyhC8vqYd3gmF4vJy5Vc3,247160,1,0,4,0.484000,0.680,0.94100,0.0000743,0.0656,-7.509,0.0374,0.8230,110.264
31,2019,634hFJtMMhLXmKsoDe3fXj,291400,10,1,4,0.625000,0.791,0.18600,0.0000027,0.0574,-11.367,0.0333,0.3170,114.061
32,2019,0nCWyIZrxQpuAalH4jBvIq,264533,0,0,4,0.403000,0.619,0.56600,0.0000000,0.1560,-7.460,0.0311,0.3490,109.854
33,2019,4aEXvHWq17sBtWRh50cNbe,340480,5,1,4,0.121000,0.678,0.62700,0.0701000,0.0379,-5.297,0.0593,0.7840,113.391
34,2019,6pS94GqlFrCy82GA1b7TrI,288827,9,0,4,0.396000,0.793,0.71000,0.0143000,0.1790,-4.741,0.0391,0.8290,109.677
35,2019,4iXWe5gqLfhyq7m3fJ8ifO,237800,10,0,4,0.233000,0.660,0.53600,0.0066900,0.1110,-8.786,0.2900,0.7750,159.963
36,2019,1R3IIr9g3jcSwBj8bKfSBu,244467,9,0,4,0.171000,0.583,0.64300,0.0000000,0.0395,-7.486,0.3550,0.7000,195.685
